entry_date,title,artist,peak,peak_date,weeks_top_ten,year,spotify_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
October 5,"""Earache My Eye""",Cheech & Chong,9,October 12,2,1974,spotify:track:3pjGKgnCekGCzRHGDdrBSz,0.568,0.503,11.0,-11.034,0.0,0.555,0.163,4.38e-05,0.333,0.714,90.679,audio_features,3pjGKgnCekGCzRHGDdrBSz,spotify:track:3pjGKgnCekGCzRHGDdrBSz,https://api.spotify.com/v1/tracks/3pjGKgnCekGCzRHGDdrBSz,https://api.spotify.com/v1/audio-analysis/3pjGKgnCekGCzRHGDdrBSz,320867.0,4.0
October 12,"""The Bitch Is Back""",Elton John,4,November 2,5,1974,spotify:track:40tnCfx2mTtHozyaRDcYC5,0.586,0.86,1.0,-6.752,1.0,0.0584,0.0372,0.00109,0.1,0.943,132.865,audio_features,40tnCfx2mTtHozyaRDcYC5,spotify:track:40tnCfx2mTtHozyaRDcYC5,https://api.spotify.com/v1/tracks/40tnCfx2mTtHozyaRDcYC5,https://api.spotify.com/v1/audio-analysis/40tnCfx2mTtHozyaRDcYC5,224933.0,4.0
October 12,"""Cant Get Enough""",Bad Company,5,November 2,4,1974,spotify:track:6n5lHdpuBDdA7pYDpiKzEI,0.638,0.686,0.0,-9.876,1.0,0.0366,0.314,0.23,0.0678,0.766,126.045,audio_features,6n5lHdpuBDdA7pYDpiKzEI,spotify:track:6n5lHdpuBDdA7pYDpiKzEI,https://api.spotify.com/v1/tracks/6n5lHdpuBDdA7pYDpiKzEI,https://api.spotify.com/v1/audio-analysis/6n5lHdpuBDdA7pYDpiKzEI,256360.0,4.0
October 12,"""Never My Love""",Blue Swede,7,October 19,2,1974,spotify:track:4uCqFnJCmp3Fq2ub7PJHL7,0.492,0.806,10.0,-5.418,1.0,0.0311,0.0105,5.16e-05,0.239,0.909,127.873,audio_features,4uCqFnJCmp3Fq2ub7PJHL7,spotify:track:4uCqFnJCmp3Fq2ub7PJHL7,https://api.spotify.com/v1/tracks/4uCqFnJCmp3Fq2ub7PJHL7,https://api.spotify.com/v1/audio-analysis/4uCqFnJCmp3Fq2ub7PJHL7,149013.0,4.0
October 19,"""Jazzman""",Carole King,2,November 9,4,1974,spotify:track:2wHvE5GdYhuTOAqPg4r0w4,0.576,0.657,5.0,-10.484,1.0,0.0297,0.227,0.000909,0.231,0.812,118.354,audio_features,2wHvE5GdYhuTOAqPg4r0w4,spotify:track:2wHvE5GdYhuTOAqPg4r0w4,https://api.spotify.com/v1/tracks/2wHvE5GdYhuTOAqPg4r0w4,https://api.spotify.com/v1/audio-analysis/2wHvE5GdYhuTOAqPg4r0w4,223440.0,4.0
October 19,"""Steppin Out Gonna Boogie Tonight""",Tony Orlando and Dawn,7,October 26,3,1974,spotify:track:5iNEAEkOK1OtN6lqE4pLzg,0.627,0.631,2.0,-9.218,1.0,0.0361,0.246,0.0,0.0418,0.895,163.474,audio_features,5iNEAEkOK1OtN6lqE4pLzg,spotify:track:5iNEAEkOK1OtN6lqE4pLzg,https://api.spotify.com/v1/tracks/5iNEAEkOK1OtN6lqE4pLzg,https://api.spotify.com/v1/audio-analysis/5iNEAEkOK1OtN6lqE4pLzg,174467.0,4.0
October 19,"""Love Me for a Reason""",The Osmonds,10,October 19,2,1974,spotify:track:1rdEDyNqQb7AsG193Q58Fl,0.617,0.586,9.0,-5.449,1.0,0.027,0.841,0.000264,0.331,0.801,143.089,audio_features,1rdEDyNqQb7AsG193Q58Fl,spotify:track:1rdEDyNqQb7AsG193Q58Fl,https://api.spotify.com/v1/tracks/1rdEDyNqQb7AsG193Q58Fl,https://api.spotify.com/v1/audio-analysis/1rdEDyNqQb7AsG193Q58Fl,243813.0,4.0
October 26,"""You Aint Seen Nothing Yet""[a]",Bachman–Turner Overdrive,1,November 9,5,1974,spotify:track:0HOrDVS349XFcpCYsO2hAP,0.475,0.439,11.0,-15.039,0.0,0.0427,0.000146,0.000277,0.223,0.76,118.392,audio_features,0HOrDVS349XFcpCYsO2hAP,spotify:track:0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/tracks/0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/audio-analysis/0HOrDVS349XFcpCYsO2hAP,234867.0,4.0
October 26,"""Stop and Smell the Roses""",Mac Davis,9,October 26,2,1974,spotify:track:0gXj72vNlNoh7kiC8zPEQp,0.528,0.421,2.0,-16.302,1.0,0.0858,0.232,0.0,0.159,0.763,85.449,audio_features,0gXj72vNlNoh7kiC8zPEQp,spotify:track:0gXj72vNlNoh7kiC8zPEQp,https://api.spotify.com/v1/tracks/0gXj72vNlNoh7kiC8zPEQp,https://api.spotify.com/v1/audio-analysis/0gXj72vNlNoh7kiC8zPEQp,201600.0,4.0
November 2,"""Whatever Gets You thru the Night""",John Lennon,1,November 16,3,1974,spotify:track:49nBXQzYNyjoBmUda3ezMf,0.574,0.853,2.0,-9.157,1.0,0.0763,0.531,0.581,0.543,0.755,126.313,audio_features,49nBXQzYNyjoBmUda3ezMf,spotify:track:49nBXQzYNyjoBmUda3ezMf,https://api.spotify.com/v1/tracks/49nBXQzYNyjoBmUda3ezMf,https://api.spotify.com/v1/audio-analysis/49nBXQzYNyjoBmUda3ezMf,207307.0,4.0
November 2,"""Tin Man""",America,4,November 9,4,1974,spotify:track:4uTTd2SlalZoG0zVgI63kH,0.646,0.531,7.0,-10.785,1.0,0.0671,0.528,0.0133,0.0836,0.655,172.02,audio_features,4uTTd2SlalZoG0zVgI63kH,spotify:track:4uTTd2SlalZoG0zVgI63kH,https://api.spotify.com/v1/tracks/4uTTd2SlalZoG0zVgI63kH,https://api.spotify.com/v1/audio-analysis/4uTTd2SlalZoG0zVgI63kH,209867.0,4.0
November 9,"""Do It Til Youre Satisfied""",B. T. Express,2,November 16,7,1974,spotify:track:4lnQfs7AmQm6dqCaNMDJLr,0.703,0.761,10.0,-10.136,1.0,0.0552,0.115,4.99e-06,0.103,0.652,104.838,audio_features,4lnQfs7AmQm6dqCaNMDJLr,spotify:track:4lnQfs7AmQm6dqCaNMDJLr,https://api.spotify.com/v1/tracks/4lnQfs7AmQm6dqCaNMDJLr,https://api.spotify.com/v1/audio-analysis/4lnQfs7AmQm6dqCaNMDJLr,353987.0,4.0
November 9,"""My Melody of Love""",Bobby Vinton,3,November 16,5,1974,spotify:track:0kWgvFMSjTcmN0YHjmNxgO,0.382,0.483,9.0,-9.625,1.0,0.0258,0.337,0.0,0.282,0.461,82.612,audio_features,0kWgvFMSjTcmN0YHjmNxgO,spotify:track:0kWgvFMSjTcmN0YHjmNxgO,https://api.spotify.com/v1/tracks/0kWgvFMSjTcmN0YHjmNxgO,https://api.spotify.com/v1/audio-analysis/0kWgvFMSjTcmN0YHjmNxgO,191760.0,4.0
November 9,"""Back Home Again""",John Denver,5,November 9,3,1974,spotify:track:721gOIOYPYJIGw2LLvLjsd,0.528,0.305,4.0,-11.671,1.0,0.0301,0.837,3.03e-06,0.113,0.549,117.828,audio_features,721gOIOYPYJIGw2LLvLjsd,spotify:track:721gOIOYPYJIGw2LLvLjsd,https://api.spotify.com/v1/tracks/721gOIOYPYJIGw2LLvLjsd,https://api.spotify.com/v1/audio-analysis/721gOIOYPYJIGw2LLvLjsd,285373.0,4.0
November 9,"""Life Is a Rock But the Radio Rolled Me""",Reunion,8,November 16,2,1974,spotify:track:0QhrOgpF2BaqHOLoLypBku,0.722,0.814,7.0,-5.862,1.0,0.0443,0.406,0.0,0.146,0.509,112.302,audio_features,0QhrOgpF2BaqHOLoLypBku,spotify:track:0QhrOgpF2BaqHOLoLypBku,https://api.spotify.com/v1/tracks/0QhrOgpF2BaqHOLoLypBku,https://api.spotify.com/v1/audio-analysis/0QhrOgpF2BaqHOLoLypBku,206707.0,4.0
November 9,"""Carefree Highway""",Gordon Lightfoot,10,November 9,2,1974,spotify:track:59EupkPF0AA5nu0qDo5FlK,0.538,0.346,4.0,-14.403,1.0,0.0252,0.466,1.24e-05,0.0929,0.459,85.031,audio_features,59EupkPF0AA5nu0qDo5FlK,spotify:track:59EupkPF0AA5nu0qDo5FlK,https://api.spotify.com/v1/tracks/59EupkPF0AA5nu0qDo5FlK,https://api.spotify.com/v1/audio-analysis/59EupkPF0AA5nu0qDo5FlK,222133.0,4.0
November 16,"""I Can Help""",Billy Swan,1,November 23,6,1974,spotify:track:4oW1lGOw5Q5OLvoJv92qoE,0.471,0.675,0.0,-9.07,1.0,0.0513,0.511,0.019,0.232,0.53,125.313,audio_features,4oW1lGOw5Q5OLvoJv92qoE,spotify:track:4oW1lGOw5Q5OLvoJv92qoE,https://api.spotify.com/v1/tracks/4oW1lGOw5Q5OLvoJv92qoE,https://api.spotify.com/v1/audio-analysis/4oW1lGOw5Q5OLvoJv92qoE,238333.0,4.0
November 16,"""Longfellow Serenade""",Neil Diamond,5,November 23,3,1974,spotify:track:5MhMAWghLuvQMNRf7kPmVg,0.635,0.5,4.0,-14.682,1.0,0.0308,0.284,0.0,0.0594,0.702,120.809,audio_features,5MhMAWghLuvQMNRf7kPmVg,spotify:track:5MhMAWghLuvQMNRf7kPmVg,https://api.spotify.com/v1/tracks/5MhMAWghLuvQMNRf7kPmVg,https://api.spotify.com/v1/audio-analysis/5MhMAWghLuvQMNRf7kPmVg,230560.0,4.0
November 16,"""Everlasting Love""",Carl Carlton,6,November 23,3,1974,spotify:track:5i7rT8lbGzjj1n7TTXR5U8,0.546,0.828,4.0,-4.771,1.0,0.0394,0.719,0.03,0.372,0.401,121.418,audio_features,5i7rT8lbGzjj1n7TTXR5U8,spotify:track:5i7rT8lbGzjj1n7TTXR5U8,https://api.spotify.com/v1/tracks/5i7rT8lbGzjj1n7TTXR5U8,https://api.spotify.com/v1/audio-analysis/5i7rT8lbGzjj1n7TTXR5U8,153947.0,4.0
November 23,"""Kung Fu Fighting""",Carl Douglas,1,December 7,8,1974,spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,0.598,0.673,2.0,-10.431,1.0,0.0693,0.0422,6.9e-05,0.289,0.59,102.034,audio_features,40NRm1ZLvZpUSCUXAGGZ8J,spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,https://api.spotify.com/v1/tracks/40NRm1ZLvZpUSCUXAGGZ8J,https://api.spotify.com/v1/audio-analysis/40NRm1ZLvZpUSCUXAGGZ8J,197693.0,4.0
November 23,"""Cats in the Cradle""",Harry Chapin,1,December 21,6,1974,spotify:track:2obblQ6tcePeOEVJV6nEGD,0.489,0.578,10.0,-9.766,1.0,0.0418,0.234,0.0,0.123,0.511,78.111,audio_features,2obblQ6tcePeOEVJV6nEGD,spotify:track:2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/tracks/2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/audio-analysis/2obblQ6tcePeOEVJV6nEGD,222951.0,4.0
November 23,"""When Will I See You Again""",The Three Degrees,2,December 14,6,1974,spotify:track:02srSkeu2pzybuVr2B9TJm,0.564,0.593,9.0,-9.245,1.0,0.0328,0.732,0.00366,0.343,0.766,120.753,audio_features,02srSkeu2pzybuVr2B9TJm,spotify:track:02srSkeu2pzybuVr2B9TJm,https://api.spotify.com/v1/tracks/02srSkeu2pzybuVr2B9TJm,https://api.spotify.com/v1/audio-analysis/02srSkeu2pzybuVr2B9TJm,178747.0,4.0
November 30,"""Angie Baby""",Helen Reddy,1,December 28,6,1974,spotify:track:46OZwUIGXFDclUHJYjunOj,0.544,0.412,7.0,-12.628,0.0,0.0482,0.543,2.32e-05,0.0839,0.527,79.957,audio_features,46OZwUIGXFDclUHJYjunOj,spotify:track:46OZwUIGXFDclUHJYjunOj,https://api.spotify.com/v1/tracks/46OZwUIGXFDclUHJYjunOj,https://api.spotify.com/v1/audio-analysis/46OZwUIGXFDclUHJYjunOj,210693.0,4.0
December 7,"""Sha-La-La Make Me Happy""",Al Green,7,December 21,3,1974,spotify:track:2J9ChZBgjDLdGaIKdKQcP0,0.747,0.395,0.0,-13.78,1.0,0.0321,0.0672,0.0299,0.219,0.85,110.726,audio_features,2J9ChZBgjDLdGaIKdKQcP0,spotify:track:2J9ChZBgjDLdGaIKdKQcP0,https://api.spotify.com/v1/tracks/2J9ChZBgjDLdGaIKdKQcP0,https://api.spotify.com/v1/audio-analysis/2J9ChZBgjDLdGaIKdKQcP0,179840.0,4.0
December 7,"""Youre the First, the Last, My Everything""",Barry White,2,January 4,7,1975,spotify:track:3ZYO0HGRFFdAGeb8o7F9KC,0.631,0.713,5.0,-7.124,1.0,0.0311,0.00204,0.000344,0.414,0.891,130.949,audio_features,3ZYO0HGRFFdAGeb8o7F9KC,spotify:track:3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/tracks/3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/audio-analysis/3ZYO0HGRFFdAGeb8o7F9KC,212907.0,4.0
December 14,"""Lucy in the Sky with Diamonds""",Elton John,1,January 4,6,1975,spotify:track:13JsYnkF16pHKuOFG6uI1C,0.392,0.566,0.0,-8.127,1.0,0.0368,0.0889,7.6e-05,0.0676,0.538,164.11,audio_features,13JsYnkF16pHKuOFG6uI1C,spotify:track:13JsYnkF16pHKuOFG6uI1C,https://api.spotify.com/v1/tracks/13JsYnkF16pHKuOFG6uI1C,https://api.spotify.com/v1/audio-analysis/13JsYnkF16pHKuOFG6uI1C,377573.0,4.0
December 28,"""Laughter in the Rain""",Neil Sedaka,1,February 1,7,1975,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,0.495,0.613,5.0,-9.463,1.0,0.0239,0.348,0.0058,0.0406,0.924,100.535,audio_features,2ozTcQyZQmm9tSmc4VZfwU,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,https://api.spotify.com/v1/tracks/2ozTcQyZQmm9tSmc4VZfwU,https://api.spotify.com/v1/audio-analysis/2ozTcQyZQmm9tSmc4VZfwU,170067.0,4.0
December 28,"""Boogie On Reggae Woman""",Stevie Wonder,3,February 1,8,1975,spotify:track:1xTfQiHbhB2Bj2B9dlAojb,0.876,0.708,1.0,-11.405,1.0,0.052,0.205,0.074,0.0671,0.643,106.916,audio_features,1xTfQiHbhB2Bj2B9dlAojb,spotify:track:1xTfQiHbhB2Bj2B9dlAojb,https://api.spotify.com/v1/tracks/1xTfQiHbhB2Bj2B9dlAojb,https://api.spotify.com/v1/audio-analysis/1xTfQiHbhB2Bj2B9dlAojb,313267.0,4.0
December 28,"""Only You""",Ringo Starr,6,January 11,3,1975,spotify:track:42eZC1LaQ3qioZWVLisVT6,0.83,0.303,4.0,-16.004,1.0,0.0371,0.13,0.000447,0.0825,0.882,96.752,audio_features,42eZC1LaQ3qioZWVLisVT6,spotify:track:42eZC1LaQ3qioZWVLisVT6,https://api.spotify.com/v1/tracks/42eZC1LaQ3qioZWVLisVT6,https://api.spotify.com/v1/audio-analysis/42eZC1LaQ3qioZWVLisVT6,207240.0,4.0
January 4,"""Mandy""",Barry Manilow,1,January 18,5,1975,spotify:track:6iXQrhhgBisdfvS34EMTZ3,0.308,0.464,10.0,-9.032,1.0,0.0279,0.418,2.49e-06,0.143,0.318,103.734,audio_features,6iXQrhhgBisdfvS34EMTZ3,spotify:track:6iXQrhhgBisdfvS34EMTZ3,https://api.spotify.com/v1/tracks/6iXQrhhgBisdfvS34EMTZ3,https://api.spotify.com/v1/audio-analysis/6iXQrhhgBisdfvS34EMTZ3,213333.0,4.0
January 4,"""Please Mr Postman""",The Carpenters,1,January 25,5,1975,spotify:track:549oNlexLX3IiZXN9faa26,0.657,0.624,9.0,-15.504,1.0,0.031,0.0164,0.916,0.0697,0.932,132.968,audio_features,549oNlexLX3IiZXN9faa26,spotify:track:549oNlexLX3IiZXN9faa26,https://api.spotify.com/v1/tracks/549oNlexLX3IiZXN9faa26,https://api.spotify.com/v1/audio-analysis/549oNlexLX3IiZXN9faa26,177960.0,4.0
January 18,"""Morning Side of the Mountain""",Donny and Marie Osmond,8,January 25,3,1975,spotify:track:1VdODpkKqLQ20VNlyN2H9e,0.43,0.624,10.0,-4.828,1.0,0.0322,0.835,1.05e-05,0.102,0.442,111.329,audio_features,1VdODpkKqLQ20VNlyN2H9e,spotify:track:1VdODpkKqLQ20VNlyN2H9e,https://api.spotify.com/v1/tracks/1VdODpkKqLQ20VNlyN2H9e,https://api.spotify.com/v1/audio-analysis/1VdODpkKqLQ20VNlyN2H9e,183200.0,3.0
January 18,"""Never Can Say Goodbye""",Gloria Gaynor,9,January 25,2,1975,spotify:track:3b9Cpi8jW9jNoyx72QbfRO,0.611,0.882,7.0,-3.18,0.0,0.028,0.000588,0.926,0.397,0.895,125.681,audio_features,3b9Cpi8jW9jNoyx72QbfRO,spotify:track:3b9Cpi8jW9jNoyx72QbfRO,https://api.spotify.com/v1/tracks/3b9Cpi8jW9jNoyx72QbfRO,https://api.spotify.com/v1/audio-analysis/3b9Cpi8jW9jNoyx72QbfRO,179467.0,4.0
January 25,"""Fire""",Ohio Players,1,February 8,4,1975,spotify:track:06xkqQuJzl1ddeK48jG6qa,0.639,0.75,5.0,-11.794,1.0,0.0557,0.324,0.0335,0.282,0.851,107.174,audio_features,06xkqQuJzl1ddeK48jG6qa,spotify:track:06xkqQuJzl1ddeK48jG6qa,https://api.spotify.com/v1/tracks/06xkqQuJzl1ddeK48jG6qa,https://api.spotify.com/v1/audio-analysis/06xkqQuJzl1ddeK48jG6qa,276333.0,4.0
January 25,"""Youre No Good""",Linda Ronstadt,1,February 15,5,1975,spotify:track:23DZLSxCK6kM8FF2RlzKDl,0.669,0.52,8.0,-10.136,1.0,0.0345,0.245,0.00535,0.126,0.634,104.812,audio_features,23DZLSxCK6kM8FF2RlzKDl,spotify:track:23DZLSxCK6kM8FF2RlzKDl,https://api.spotify.com/v1/tracks/23DZLSxCK6kM8FF2RlzKDl,https://api.spotify.com/v1/audio-analysis/23DZLSxCK6kM8FF2RlzKDl,224027.0,4.0
January 25,"""Pick Up the Pieces""",Average White Band,1,February 22,7,1975,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,0.768,0.853,10.0,-5.915,0.0,0.0427,0.0548,0.13,0.0188,0.889,107.234,audio_features,2x1LQq8lsUzAA2wNj8yjC9,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,https://api.spotify.com/v1/tracks/2x1LQq8lsUzAA2wNj8yjC9,https://api.spotify.com/v1/audio-analysis/2x1LQq8lsUzAA2wNj8yjC9,239908.0,4.0
February 1,"""Best of My Love""",Eagles,1,March 1,6,1975,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,0.559,0.393,0.0,-11.095,1.0,0.0237,0.717,0.0,0.0532,0.669,90.105,audio_features,5MLLuLqPdUlx8bfKtdkLwO,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,https://api.spotify.com/v1/tracks/5MLLuLqPdUlx8bfKtdkLwO,https://api.spotify.com/v1/audio-analysis/5MLLuLqPdUlx8bfKtdkLwO,274891.0,4.0
February 1,"""Some Kind of Wonderful""",Grand Funk Railroad,3,February 22,5,1975,spotify:track:1cU34sZG9kF4FYHCoAD0Ib,0.855,0.691,2.0,-6.51,1.0,0.0514,0.144,0.0,0.36,0.647,121.472,audio_features,1cU34sZG9kF4FYHCoAD0Ib,spotify:track:1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/tracks/1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/audio-analysis/1cU34sZG9kF4FYHCoAD0Ib,202733.0,4.0
February 8,"""Black Water""",The Doobie Brothers,1,March 15,7,1975,spotify:track:4p8QcNkaq2FQj8uGJ7HEDK,0.532,0.441,2.0,-12.866,1.0,0.0434,0.228,0.0,0.0846,0.67,169.275,audio_features,4p8QcNkaq2FQj8uGJ7HEDK,spotify:track:4p8QcNkaq2FQj8uGJ7HEDK,https://api.spotify.com/v1/tracks/4p8QcNkaq2FQj8uGJ7HEDK,https://api.spotify.com/v1/audio-analysis/4p8QcNkaq2FQj8uGJ7HEDK,255267.0,4.0
February 8,"""Lonely People""",America,5,March 8,6,1975,spotify:track:5coTcHT7K8O3G97y9T4LOU,0.557,0.473,7.0,-9.294,1.0,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,audio_features,5coTcHT7K8O3G97y9T4LOU,spotify:track:5coTcHT7K8O3G97y9T4LOU,https://api.spotify.com/v1/tracks/5coTcHT7K8O3G97y9T4LOU,https://api.spotify.com/v1/audio-analysis/5coTcHT7K8O3G97y9T4LOU,150227.0,4.0
February 8,"""Get Dancin""",Disco-Tex and the Sex-O-Lettes,10,February 8,1,1975,spotify:track:2sS9mn3iRJ6cnjUOYXyQmW,0.423,0.866,7.0,-10.742,1.0,0.0884,0.384,0.0376,0.931,0.391,106.702,audio_features,2sS9mn3iRJ6cnjUOYXyQmW,spotify:track:2sS9mn3iRJ6cnjUOYXyQmW,https://api.spotify.com/v1/tracks/2sS9mn3iRJ6cnjUOYXyQmW,https://api.spotify.com/v1/audio-analysis/2sS9mn3iRJ6cnjUOYXyQmW,265813.0,4.0
February 15,"""My Eyes Adored You""",Frankie Valli,1,March 22,8,1975,spotify:track:2yDQVcj26tpi9IUJhw9xDs,0.461,0.499,11.0,-10.443,0.0,0.0316,0.238,0.0,0.135,0.387,137.687,audio_features,2yDQVcj26tpi9IUJhw9xDs,spotify:track:2yDQVcj26tpi9IUJhw9xDs,https://api.spotify.com/v1/tracks/2yDQVcj26tpi9IUJhw9xDs,https://api.spotify.com/v1/audio-analysis/2yDQVcj26tpi9IUJhw9xDs,212013.0,4.0
February 15,"""#9 Dream""",John Lennon,9,February 22,2,1975,spotify:track:4ZVWvCUwsOnIGmJMj71RkG,0.406,0.597,0.0,-11.745,1.0,0.0336,0.0744,0.0133,0.254,0.478,115.474,audio_features,4ZVWvCUwsOnIGmJMj71RkG,spotify:track:4ZVWvCUwsOnIGmJMj71RkG,https://api.spotify.com/v1/tracks/4ZVWvCUwsOnIGmJMj71RkG,https://api.spotify.com/v1/audio-analysis/4ZVWvCUwsOnIGmJMj71RkG,286813.0,4.0
February 22,"""Have You Never Been Mellow""",Olivia Newton-John,1,March 8,7,1975,spotify:track:5ehVOC0zSdwWqyZlhomJSi,0.542,0.324,0.0,-14.07,1.0,0.0329,0.566,2.27e-06,0.0876,0.421,121.802,audio_features,5ehVOC0zSdwWqyZlhomJSi,spotify:track:5ehVOC0zSdwWqyZlhomJSi,https://api.spotify.com/v1/tracks/5ehVOC0zSdwWqyZlhomJSi,https://api.spotify.com/v1/audio-analysis/5ehVOC0zSdwWqyZlhomJSi,213533.0,4.0
February 22,"""Nightingale""",Carole King,9,March 1,2,1975,spotify:track:2RHjNgxFQMTrCLacGKEJwE,0.622,0.542,2.0,-12.554,1.0,0.0292,0.0757,1.02e-06,0.0623,0.877,126.133,audio_features,2RHjNgxFQMTrCLacGKEJwE,spotify:track:2RHjNgxFQMTrCLacGKEJwE,https://api.spotify.com/v1/tracks/2RHjNgxFQMTrCLacGKEJwE,https://api.spotify.com/v1/audio-analysis/2RHjNgxFQMTrCLacGKEJwE,216067.0,4.0
March 1,"""Lady Marmalade""",Labelle,1,March 29,7,1975,spotify:track:17VWTx7LD7liGlpnlGhUbn,0.631,0.563,2.0,-12.135,0.0,0.0552,0.398,0.0,0.0733,0.947,117.963,audio_features,17VWTx7LD7liGlpnlGhUbn,spotify:track:17VWTx7LD7liGlpnlGhUbn,https://api.spotify.com/v1/tracks/17VWTx7LD7liGlpnlGhUbn,https://api.spotify.com/v1/audio-analysis/17VWTx7LD7liGlpnlGhUbn,237120.0,4.0
March 1,"""Lady""",Styx,6,March 8,3,1975,spotify:track:1wpRglLhQ092N1rftlDMD3,0.393,0.678,7.0,-6.584,1.0,0.0377,0.172,0.0,0.0727,0.358,137.38,audio_features,1wpRglLhQ092N1rftlDMD3,spotify:track:1wpRglLhQ092N1rftlDMD3,https://api.spotify.com/v1/tracks/1wpRglLhQ092N1rftlDMD3,https://api.spotify.com/v1/audio-analysis/1wpRglLhQ092N1rftlDMD3,177680.0,4.0
March 8,"""Lovin You""",Minnie Riperton,1,April 5,8,1975,spotify:track:3ebYtLVuV4HzEZUDcpZB9p,0.387,0.164,9.0,-14.617,1.0,0.085,0.962,0.0,0.0817,0.409,72.029,audio_features,3ebYtLVuV4HzEZUDcpZB9p,spotify:track:3ebYtLVuV4HzEZUDcpZB9p,https://api.spotify.com/v1/tracks/3ebYtLVuV4HzEZUDcpZB9p,https://api.spotify.com/v1/audio-analysis/3ebYtLVuV4HzEZUDcpZB9p,223144.0,4.0
March 8,"""Cant Get It Out of My Head""",Electric Light Orchestra,9,March 15,2,1975,spotify:track:1f94GhohgeVq9SNwyFI691,0.226,0.382,0.0,-14.449,1.0,0.0281,0.748,0.0084,0.131,0.33,169.146,audio_features,1f94GhohgeVq9SNwyFI691,spotify:track:1f94GhohgeVq9SNwyFI691,https://api.spotify.com/v1/tracks/1f94GhohgeVq9SNwyFI691,https://api.spotify.com/v1/audio-analysis/1f94GhohgeVq9SNwyFI691,261467.0,4.0
March 15,"""Express""",B. T. Express,4,March 29,5,1975,spotify:track:4pW3aTX3kAmOaPJfc9UM12,0.789,0.683,8.0,-8.835,1.0,0.086,0.48,0.0,0.35,0.882,92.311,audio_features,4pW3aTX3kAmOaPJfc9UM12,spotify:track:4pW3aTX3kAmOaPJfc9UM12,https://api.spotify.com/v1/tracks/4pW3aTX3kAmOaPJfc9UM12,https://api.spotify.com/v1/audio-analysis/4pW3aTX3kAmOaPJfc9UM12,233613.0,4.0
March 15,"""Dont Call Us, Well Call You""",Sugarloaf,9,March 29,3,1975,spotify:track:3K5NiHOZZXKjllQJ7cFMRm,0.759,0.567,7.0,-9.245,1.0,0.0371,0.37,0.000298,0.102,0.76,97.648,audio_features,3K5NiHOZZXKjllQJ7cFMRm,spotify:track:3K5NiHOZZXKjllQJ7cFMRm,https://api.spotify.com/v1/tracks/3K5NiHOZZXKjllQJ7cFMRm,https://api.spotify.com/v1/audio-analysis/3K5NiHOZZXKjllQJ7cFMRm,205547.0,4.0
March 22,"""You Are So Beautiful""",Joe Cocker,5,March 29,3,1975,spotify:track:1gJOqXpRjz9GeEEwQpcujK,0.297,0.182,1.0,-10.944,1.0,0.0298,0.846,0.00267,0.134,0.092,83.391,audio_features,1gJOqXpRjz9GeEEwQpcujK,spotify:track:1gJOqXpRjz9GeEEwQpcujK,https://api.spotify.com/v1/tracks/1gJOqXpRjz9GeEEwQpcujK,https://api.spotify.com/v1/audio-analysis/1gJOqXpRjz9GeEEwQpcujK,159640.0,3.0
March 22,"""Poetry Man""",Phoebe Snow,5,April 12,4,1975,spotify:track:5uhULfoDgTvz7BeWlqrV4a,0.511,0.242,7.0,-15.735,1.0,0.0318,0.41,0.0,0.111,0.596,131.82,audio_features,5uhULfoDgTvz7BeWlqrV4a,spotify:track:5uhULfoDgTvz7BeWlqrV4a,https://api.spotify.com/v1/tracks/5uhULfoDgTvz7BeWlqrV4a,https://api.spotify.com/v1/audio-analysis/5uhULfoDgTvz7BeWlqrV4a,278800.0,4.0
April 5,"""Hey Wont You Play Another Somebody Done Somebody Wrong Song""",B. J. Thomas,1,April 26,7,1975,spotify:track:0b7qiL1rLbUUpGXczt7p5T,0.637,0.528,4.0,-11.287,1.0,0.0328,0.744,0.0,0.114,0.702,124.806,audio_features,0b7qiL1rLbUUpGXczt7p5T,spotify:track:0b7qiL1rLbUUpGXczt7p5T,https://api.spotify.com/v1/tracks/0b7qiL1rLbUUpGXczt7p5T,https://api.spotify.com/v1/audio-analysis/0b7qiL1rLbUUpGXczt7p5T,206067.0,4.0
